label,index,OBJECTID,YearBuilt1,HEIGHT,UseDescription,orientation,street_width,second_type,idx,building_reference
warehouse_parking_1,835,835,1979,3,Warehouse_Parking,90.0,8.409999999999998,Storage,835,0121703DG2002A
warehouse_parking_0,21106,21106,1926,3,Warehouse_Parking,335.0,5.3199999999999905,Parking,21106,7920412DG1072B
warehouse_parking_2,35517,35517,2009,3,Warehouse_Parking,34.999999999999986,11.929999999999996,Parking,35517,9533802DG1093D
warehouse_parking_0,28977,28977,1930,3,Warehouse_Parking,165.0,16.019999999999992,Warehouse,28977,8720121DG1082B
warehouse_parking_2,37783,37783,1989,3,Warehouse_Parking,305.0,12.19999999999999,Parking,37783,9929626DG1092D
warehouse_parking_0,27898,27898,2003,3,Warehouse_Parking,165.0,9.589999999999991,Storage,27898,8617319DG1081B
warehouse_parking_1,1444,1444,1987,6,Warehouse_Parking,275.0,18.969999999999995,Parking,1444,0290811DF2909G
warehouse_parking_1,18181,18181,1990,3,Warehouse_Parking,265.0,6.559999999999989,Parking,18181,7623832DG1072B
warehouse_parking_2,8336,8336,1976,3,Warehouse_Parking,255.00000000000003,11.939999999999985,Storage,8336,6717724DG1061B
warehouse_parking_1,34978,34978,1960,3,Warehouse_Parking,75.27017519517699,0.0,Parking,34978,9421718DG1092B
warehouse_parking_0,3401,3401,1997,3,Warehouse_Parking,19.99999999999997,8.71999999999999,Parking,3401,5201040DG1050B
warehouse_parking_2,3790,3790,1986,3,Warehouse_Parking,14.999999999999977,27.98,Parking,3790,5432044DG1053D
warehouse_parking_1,7399,7399,1935,6,Warehouse_Parking,75.0,34.249999999999986,Warehouse,7399,6614728DG1061B
warehouse_parking_1,26925,26925,1986,3,Warehouse_Parking,94.99999999999999,14.269999999999989,Warehouse,26925,8527508DG1082D
warehouse_parking_0,21046,21046,1908,3,Warehouse_Parking,170.0,5.199999999999992,Parking,21046,7918176DG1071B
warehouse_parking_2,3893,3893,1989,3,Warehouse_Parking,225.00000000000003,10.239999999999984,Parking,3893,5492710DF1959H
warehouse_parking_2,4261,4261,1995,6,Warehouse_Parking,94.99999999999999,8.25999999999999,Warehouse,4261,5601335DG1050B
warehouse_parking_1,14347,14347,1960,3,Warehouse_Parking,270.0,9.039999999999987,Warehouse,14347,7221318DG1072B
warehouse_parking_2,26834,26834,1998,3,Warehouse_Parking,49.99999999999999,25.189999999999998,Storage,26834,8524301DG1082B
warehouse_parking_2,3982,3982,1980,3,Warehouse_Parking,320.0,13.47,Parking,3982,5498418DF1959H
warehouse_parking_2,16353,16353,1930,3,Warehouse_Parking,0.0,9.729999999999995,Storage,16353,7430204DG1073D
warehouse_parking_2,1887,1887,1995,3,Warehouse_Parking,225.00000000000003,36.48999999999999,Parking,1887,0488013DF2908G
warehouse_parking_2,13436,13436,1970,6,Warehouse_Parking,225.00000000000003,11.98999999999999,Parking,13436,7138414DG1073D
warehouse_parking_0,3681,3681,1985,3,Warehouse_Parking,345.0,13.76,Warehouse,3681,5429201DG1052D
warehouse_parking_2,34929,34929,1970,3,Warehouse_Parking,165.0,11.569999999999988,Storage,34929,9420620DG1092B
warehouse_parking_2,12859,12859,2021,3,Warehouse_Parking,180.0,7.769999999999992,Parking,12859,7115622DG1071B
warehouse_parking_1,7288,7288,1959,3,Warehouse_Parking,124.99999999999999,27.859999999999985,Parking,7288,6602136DG1060B
warehouse_parking_2,7119,7119,1955,3,Warehouse_Parking,210.0,7.779999999999996,Warehouse,7119,6524228DG1062B
warehouse_parking_2,26737,26737,2024,3,Warehouse_Parking,235.0,10.059999999999997,Parking,26737,8521229DG1082B
warehouse_parking_2,35406,35406,1991,3,Warehouse_Parking,75.0,0.0,Storage,35406,9490107DF1999H
warehouse_parking_0,26677,26677,2021,9,Warehouse_Parking,75.0,9.929999999999994,Warehouse,26677,8518514DG1081B
warehouse_parking_2,37503,37503,1970,3,Warehouse_Parking,249.99999999999997,7.139999999999989,Parking,37503,9886628DF1998H
warehouse_parking_2,27989,27989,1971,3,Warehouse_Parking,330.0,6.1499999999999915,Storage,27989,8623578DG1082B
warehouse_parking_0,29409,29409,1954,3,Warehouse_Parking,349.99999999999994,13.639999999999986,Storage,29409,8732322DG1083D
warehouse_parking_0,11473,11473,1964,3,Warehouse_Parking,4.999999999999993,7.829999999999999,Storage,11473,7017106DG1071B
warehouse_parking_1,16182,16182,1919,3,Warehouse_Parking,84.99999999999997,11.189999999999984,Parking,16182,7426515DG1072D
warehouse_parking_0,14316,14316,1970,3,Warehouse_Parking,270.0,9.939999999999996,Warehouse,14316,7220806DG1072B
warehouse_parking_0,96,96,1970,3,Warehouse_Parking,355.0,10.039999999999988,Parking,96,0017006DG2001A
warehouse_parking_2,36061,36061,1970,3,Warehouse_Parking,215.0,12.069999999999988,Storage,36061,9634507DG1093D
warehouse_parking_1,34164,34164,1964,3,Warehouse_Parking,255.00000000000003,7.919999999999986,Parking,34164,9321640DG1092B
warehouse_parking_0,25210,25210,1976,3,Warehouse_Parking,349.99999999999994,9.70999999999999,Parking,25210,8331109DG1083D
warehouse_parking_1,32468,32468,1974,3,Warehouse_Parking,79.99999999999999,14.759999999999987,Storage,32468,9212006DG1091B
warehouse_parking_0,17872,17872,1913,3,Warehouse_Parking,165.0,5.309999999999986,Storage,17872,7616034DG1071B
warehouse_parking_0,21588,21588,2022,3,Warehouse_Parking,349.99999999999994,12.150000000000002,Parking,21588,7930008DG1073D
warehouse_parking_2,12014,12014,1988,3,Warehouse_Parking,345.0,29.749999999999996,Parking,12014,7031308DG1073D
warehouse_parking_1,19960,19960,1900,6,Warehouse_Parking,245.0,7.409999999999997,Warehouse,19960,7814408DG1071B
warehouse_parking_1,35208,35208,1986,3,Warehouse_Parking,79.99999999999999,115.17,Storage,35208,9429503DG1092D
warehouse_parking_1,9846,9846,1950,3,Warehouse_Parking,109.99999999999997,7.939999999999994,Warehouse,9846,6836514DG1063D
warehouse_parking_0,20575,20575,1935,3,Warehouse_Parking,349.99999999999994,13.64999999999999,Parking,20575,7829302DG1072D
warehouse_parking_1,29347,29347,1977,3,Warehouse_Parking,79.99999999999999,6.889999999999988,Parking,29347,8731312DG1083D
warehouse_parking_2,33644,33644,1978,3,Warehouse_Parking,255.00000000000003,12.039999999999992,Storage,33644,9317034DG1091B
warehouse_parking_0,169,169,1990,6,Warehouse_Parking,165.0,47.29,Warehouse,169,0018531DG2001A
warehouse_parking_2,15734,15734,1976,3,Warehouse_Parking,345.0,11.929999999999996,Parking,15734,7408201DG1070B
warehouse_parking_0,5612,5612,1970,3,Warehouse_Parking,139.99999999999997,3.5199999999999987,Warehouse,5612,6300111DG1060B
warehouse_parking_0,9605,9605,1978,3,Warehouse_Parking,180.0,15.88999999999999,Parking,9605,6820527DG1062B
warehouse_parking_2,32528,32528,1960,6,Warehouse_Parking,79.99999999999999,11.919999999999995,Parking,32528,9214321DG1091B
warehouse_parking_2,7814,7814,1960,3,Warehouse_Parking,210.0,11.98999999999999,Warehouse,7814,6624111DG1062B
warehouse_parking_1,34024,34024,1970,3,Warehouse_Parking,255.00000000000003,11.98999999999999,Storage,34024,9321036DG1092B
warehouse_parking_2,2163,2163,2006,3,Warehouse_Parking,265.0,6.2899999999999965,Warehouse,2163,0588115DF2908G
warehouse_parking_1,34135,34135,1970,3,Warehouse_Parking,75.0,12.139999999999997,Storage,34135,9321620DG1092B
warehouse_parking_2,25241,25241,1931,3,Warehouse_Parking,349.99999999999994,9.87999999999999,Parking,25241,8331402DG1083D
warehouse_parking_2,31650,31650,1980,3,Warehouse_Parking,305.0,6.469999999999987,Storage,31650,9031419DG1093D
warehouse_parking_1,15625,15625,2018,3,Warehouse_Parking,275.0,26.679999999999996,Parking,15625,7335145DG1073D
warehouse_parking_2,5492,5492,1967,3,Warehouse_Parking,64.99999999999997,28.35999999999999,Storage,5492,6220004DG1062B
warehouse_parking_2,35259,35259,1959,3,Warehouse_Parking,34.999999999999986,11.859999999999987,Warehouse,35259,9432004DG1093D
warehouse_parking_0,17660,17660,1947,3,Warehouse_Parking,335.0,7.729999999999992,Parking,17660,7612117DG1071B
warehouse_parking_2,9957,9957,2003,3,Warehouse_Parking,310.0,14.249999999999998,Parking,9957,6837764DG1063D
warehouse_parking_1,22561,22561,1900,6,Warehouse_Parking,249.99999999999997,6.099999999999988,Parking,22561,8024219DG1082B
warehouse_parking_1,31481,31481,1955,3,Warehouse_Parking,260.0,5.539999999999995,Warehouse,31481,9021121DG1092B
warehouse_parking_0,10000,10000,1980,3,Warehouse_Parking,29.99999999999999,6.519999999999989,Warehouse,10000,6893111DF1969H
warehouse_parking_2,2023,2023,1992,3,Warehouse_Parking,79.99999999999999,7.2999999999999865,Warehouse,2023,0584005DF2908G
warehouse_parking_2,5940,5940,1961,3,Warehouse_Parking,285.0,2.439999999999998,Storage,5940,6318736DG1061B
warehouse_parking_2,12294,12294,2020,3,Warehouse_Parking,240.0,16.439999999999994,Parking,12294,7036020DG1073D
warehouse_parking_2,21499,21499,1987,3,Warehouse_Parking,340.0,0.0,Warehouse,21499,7925824DG1072D
warehouse_parking_1,21708,21708,1980,3,Warehouse_Parking,84.99999999999997,12.579999999999993,Parking,21708,7933620DG1073D
warehouse_parking_1,19772,19772,1963,3,Warehouse_Parking,84.99999999999997,9.859999999999998,Storage,19772,7808719DG1070B
warehouse_parking_2,7564,7564,1950,3,Warehouse_Parking,255.00000000000003,12.259999999999998,Storage,7564,6618207DG1061B
warehouse_parking_1,15547,15547,1925,6,Warehouse_Parking,104.99999999999997,21.27999999999999,Warehouse,15547,7334028DG1073D
warehouse_parking_1,17442,17442,2004,3,Warehouse_Parking,84.99999999999997,8.959999999999987,Parking,17442,7538725DG1073D
warehouse_parking_1,20646,20646,1933,3,Warehouse_Parking,265.0,10.07,Storage,20646,7830421DG1073D
warehouse_parking_1,20945,20945,2022,3,Warehouse_Parking,245.0,7.379999999999986,Parking,20945,7912822DG1071B
warehouse_parking_2,6608,6608,1960,3,Warehouse_Parking,205.0,93.73,Storage,6608,6422336DG1062B
warehouse_parking_2,12327,12327,1970,3,Warehouse_Parking,45.0,11.689999999999985,Warehouse,12327,7036207DG1073D
warehouse_parking_0,10362,10362,1966,6,Warehouse_Parking,345.0,9.95999999999999,Warehouse,10362,6915503DG1061B
warehouse_parking_2,2341,2341,1983,3,Warehouse_Parking,115.0,11.199999999999989,Storage,2341,0686610DF2908G
warehouse_parking_2,19410,19410,1977,3,Warehouse_Parking,225.00000000000003,9.589999999999991,Warehouse,19410,7720329DG1072B
warehouse_parking_1,15895,15895,1973,3,Warehouse_Parking,134.99999999999997,19.699999999999992,Parking,15895,7416712DG1071B
warehouse_parking_2,34086,34086,1960,3,Warehouse_Parking,255.00000000000003,7.859999999999994,Storage,34086,9321332DG1092B
warehouse_parking_1,25063,25063,1973,3,Warehouse_Parking,90.0,8.00999999999999,Storage,25063,8328612DG1082D
warehouse_parking_1,31472,31472,1990,6,Warehouse_Parking,210.0,10.24999999999999,Parking,31472,9021116DG1092B
warehouse_parking_2,14868,14868,2011,6,Warehouse_Parking,4.999999999999993,100.55,Warehouse,14868,7236701DG1073D
warehouse_parking_2,1128,1128,2003,3,Warehouse_Parking,0.0,8.669999999999987,Parking,1128,0216303DG2001A
warehouse_parking_0,15407,15407,1930,3,Warehouse_Parking,170.0,10.019999999999998,Parking,15407,7329522DG1072D
warehouse_parking_2,5521,5521,1983,3,Warehouse_Parking,300.0,1.6099999999999977,Storage,5521,6220025DG1062B
warehouse_parking_0,22483,22483,1945,3,Warehouse_Parking,335.0,10.649999999999999,Parking,22483,8022709DG1082B
warehouse_parking_2,14979,14979,1983,3,Warehouse_Parking,275.0,9.849999999999996,Warehouse,14979,7299109DF1979H
warehouse_parking_0,7535,7535,1957,3,Warehouse_Parking,345.0,13.829999999999995,Storage,7535,6617002DG1061B
warehouse_parking_2,19993,19993,2005,3,Warehouse_Parking,170.0,8.25,Parking,19993,7815107DG1071B
warehouse_parking_2,5430,5430,1959,6,Warehouse_Parking,145.0,8.649999999999995,Parking,5430,6219311DG1061B
warehouse_parking_0,10273,10273,2019,3,Warehouse_Parking,345.0,9.679999999999993,Warehouse,10273,6914304DG1061B
warehouse_parking_0,17881,17881,1941,6,Warehouse_Parking,165.0,5.3199999999999905,Parking,17881,7616040DG1071B
warehouse_parking_0,9427,9427,1961,3,Warehouse_Parking,165.0,9.919999999999991,Warehouse,9427,6815424DG1061B
warehouse_parking_2,12376,12376,1980,3,Warehouse_Parking,4.999999999999993,31.54,Storage,12376,7038504DG1073D
warehouse_parking_2,36303,36303,2018,3,Warehouse_Parking,255.00000000000003,15.179999999999989,Warehouse,36303,9708405DG1090B
warehouse_parking_0,25172,25172,1913,3,Warehouse_Parking,170.0,9.819999999999999,Parking,25172,8330519DG1083D
warehouse_parking_2,6719,6719,1945,3,Warehouse_Parking,104.99999999999997,9.74,Storage,6719,6511004DG1061B
warehouse_parking_0,27137,27137,1959,3,Warehouse_Parking,349.99999999999994,9.849999999999996,Parking,27137,8532805DG1083D
warehouse_parking_2,8908,8908,2022,3,Warehouse_Parking,295.0,8.33,Parking,8908,6805105DG1060B
warehouse_parking_2,34346,34346,2005,3,Warehouse_Parking,34.999999999999986,3.1599999999999886,Parking,34346,9329438DG1092D
warehouse_parking_2,2310,2310,1995,3,Warehouse_Parking,225.00000000000003,13.199999999999992,Warehouse,2310,0685005DF2908G
warehouse_parking_2,33526,33526,1969,3,Warehouse_Parking,255.00000000000003,12.049999999999997,Parking,33526,9315735DG1091B
warehouse_parking_0,20757,20757,1994,3,Warehouse_Parking,84.99999999999997,20.579999999999995,Parking,20757,7836812DG1073D
warehouse_parking_0,33621,33621,1948,3,Warehouse_Parking,165.0,12.029999999999989,Storage,33621,9317017DG1091B
warehouse_parking_0,20450,20450,1900,6,Warehouse_Parking,160.0,5.869999999999995,Warehouse,20450,7826529DG1072D
warehouse_parking_1,19845,19845,2020,3,Warehouse_Parking,265.0,9.789999999999988,Parking,19845,7810330DG1071B
warehouse_parking_2,7772,7772,1965,3,Warehouse_Parking,49.99999999999999,10.149999999999999,Storage,7772,6623505DG1062B
warehouse_parking_2,9963,9963,1994,3,Warehouse_Parking,225.00000000000003,11.999999999999993,Warehouse,9963,6837774DG1063D
warehouse_parking_1,12131,12131,1992,3,Warehouse_Parking,260.0,8.759999999999991,Storage,12131,7033533DG1073D
warehouse_parking_1,30448,30448,1963,3,Warehouse_Parking,349.99999999999994,9.91,Storage,30448,8833507DG1083D
warehouse_parking_1,31827,31827,2018,3,Warehouse_Parking,0.0,11.959999999999994,Parking,31827,9080608DF1998H
warehouse_parking_0,27370,27370,1945,3,Warehouse_Parking,355.0,10.059999999999997,Storage,27370,8602004DG1080B
warehouse_parking_2,34101,34101,1971,3,Warehouse_Parking,255.00000000000003,7.879999999999987,Storage,34101,9321344DG1092B
warehouse_parking_2,10174,10174,2004,3,Warehouse_Parking,94.99999999999999,16.08999999999999,Storage,10174,6911410DG1061B
warehouse_parking_2,7931,7931,1960,3,Warehouse_Parking,154.99999999999997,0.0,Storage,7931,002108900DG10B
warehouse_parking_1,15611,15611,1936,3,Warehouse_Parking,90.0,13.81999999999999,Storage,15611,7335132DG1073D
warehouse_parking_1,7632,7632,1974,3,Warehouse_Parking,255.00000000000003,11.659999999999991,Storage,7632,6620529DG1062B
warehouse_parking_2,24119,24119,2020,6,Warehouse_Parking,270.0,5.589999999999998,Warehouse,24119,8216864DG1081B
warehouse_parking_1,11218,11218,1966,3,Warehouse_Parking,275.0,8.929999999999993,Storage,11218,7012330DG1071B
warehouse_parking_2,33761,33761,1975,3,Warehouse_Parking,255.00000000000003,7.979999999999993,Storage,33761,9318235DG1091B
warehouse_parking_1,20681,20681,2022,3,Warehouse_Parking,79.99999999999999,9.87999999999999,Parking,20681,7831424DG1073D
warehouse_parking_1,15491,15491,1954,3,Warehouse_Parking,260.0,10.419999999999991,Parking,15491,7330636DG1073D
warehouse_parking_1,7723,7723,1968,3,Warehouse_Parking,79.99999999999999,9.729999999999995,Storage,7723,6621812DG1062B
warehouse_parking_0,15700,15700,1972,3,Warehouse_Parking,355.0,25.37,Storage,15700,7337410DG1073D
warehouse_parking_0,24008,24008,1920,3,Warehouse_Parking,9.999999999999986,5.519999999999988,Parking,24008,8215009DG1081B
warehouse_parking_1,22695,22695,1906,3,Warehouse_Parking,79.99999999999999,71.69,Storage,22695,8028055DG1082D
warehouse_parking_0,20893,20893,1907,3,Warehouse_Parking,345.0,6.80999999999999,Storage,20893,7911110DG1071B
warehouse_parking_2,31876,31876,1992,3,Warehouse_Parking,54.999999999999986,71.31,Storage,31876,9112702DG1091B
warehouse_parking_2,34381,34381,1964,3,Warehouse_Parking,260.0,21.249999999999996,Storage,34381,9329721DG1092D
warehouse_parking_1,10065,10065,1954,3,Warehouse_Parking,99.99999999999999,12.689999999999989,Parking,10065,6908009DG1060B
warehouse_parking_2,7820,7820,1960,3,Warehouse_Parking,210.0,14.68999999999999,Parking,7820,6624115DG1062B
warehouse_parking_2,9771,9771,1953,6,Warehouse_Parking,134.99999999999997,11.919999999999995,Parking,9771,6835211DG1063D
warehouse_parking_0,15943,15943,1936,3,Warehouse_Parking,345.0,7.969999999999989,Warehouse,15943,7417703DG1071B
warehouse_parking_2,34150,34150,1965,3,Warehouse_Parking,255.00000000000003,7.989999999999996,Parking,34150,9321629DG1092B
warehouse_parking_0,25224,25224,1950,3,Warehouse_Parking,170.0,9.939999999999996,Warehouse,25224,8331119DG1083D
warehouse_parking_2,19954,19954,2023,3,Warehouse_Parking,245.0,7.499999999999999,Parking,19954,7814404DG1071B
warehouse_parking_0,7663,7663,1931,3,Warehouse_Parking,180.0,9.379999999999988,Storage,7663,6621220DG1062B
warehouse_parking_1,10096,10096,1950,3,Warehouse_Parking,75.0,25.429999999999993,Parking,10096,6909204DG1060B
warehouse_parking_2,36277,36277,1992,3,Warehouse_Parking,219.99999999999997,43.149999999999984,Warehouse,36277,9697321DF1999H
warehouse_parking_0,27103,27103,1969,3,Warehouse_Parking,349.99999999999994,9.349999999999994,Storage,27103,8532605DG1083D
warehouse_parking_2,4628,4628,1990,6,Warehouse_Parking,215.0,34.37999999999999,Parking,4628,5792044DF1959H
warehouse_parking_1,22965,22965,1961,3,Warehouse_Parking,265.0,12.079999999999993,Warehouse,22965,8034814DG1083D
warehouse_parking_1,25006,25006,1961,3,Warehouse_Parking,280.0,7.029999999999994,Warehouse,25006,8325441DG1082D
warehouse_parking_1,30878,30878,1984,3,Warehouse_Parking,75.0,12.509999999999998,Storage,30878,8924406DG1082B
warehouse_parking_2,15522,15522,1984,3,Warehouse_Parking,260.0,9.95999999999999,Storage,15522,7331812DG1073D
warehouse_parking_0,5795,5795,1955,3,Warehouse_Parking,14.999999999999977,7.829999999999999,Storage,5795,6317506DG1061B
warehouse_parking_2,29151,29151,1999,3,Warehouse_Parking,39.99999999999998,33.7,Warehouse,29151,8726303DG1082D
warehouse_parking_2,18659,18659,1974,3,Warehouse_Parking,120.0,26.509999999999994,Warehouse,18659,7705211DG1070B
warehouse_parking_0,27043,27043,1960,3,Warehouse_Parking,170.0,9.91,Parking,27043,8530026DG1083D
warehouse_parking_1,36337,36337,2009,6,Warehouse_Parking,99.99999999999999,10.749999999999991,Parking,36337,9725026DG1092D
warehouse_parking_2,25146,25146,2004,3,Warehouse_Parking,270.0,20.02,Storage,25146,8329343DG1082D
warehouse_parking_2,36226,36226,1989,3,Warehouse_Parking,49.99999999999999,10.219999999999994,Storage,36226,9694814DF1999H
warehouse_parking_2,4679,4679,2017,3,Warehouse_Parking,170.0,35.589999999999996,Warehouse,4679,5792087DF1959H
warehouse_parking_2,5987,5987,1960,3,Warehouse_Parking,225.00000000000003,8.059999999999992,Parking,5987,6319712DG1061B
warehouse_parking_2,9693,9693,2002,3,Warehouse_Parking,324.99999999999994,19.73999999999999,Storage,9693,6826001DG1062D
warehouse_parking_2,19424,19424,1976,3,Warehouse_Parking,240.0,3.4699999999999958,Warehouse,19424,7720360DG1072B
warehouse_parking_0,12253,12253,1920,3,Warehouse_Parking,170.0,9.899999999999997,Warehouse,12253,7034438DG1073D
warehouse_parking_0,5684,5684,1960,3,Warehouse_Parking,189.99999999999997,12.02,Warehouse,5684,6312221DG1061B
warehouse_parking_1,20732,20732,2014,3,Warehouse_Parking,265.0,12.039999999999992,Parking,20732,7836419DG1073D
